1.000000000000000000e+04
1.000000000000000000e+04
1.000000000000000000e+04
1.001103125000000000e+04
1.001784472656250000e+04
9.971194335937500000e+03
9.927687500000000000e+03
9.848563476562500000e+03
9.753896484375000000e+03
9.684309570312500000e+03
9.567208984375000000e+03
9.616061523437500000e+03
9.638564453125000000e+03
9.694717773437500000e+03
9.725678710937500000e+03
9.772036132812500000e+03
9.822069335937500000e+03
9.725063476562500000e+03
9.789924804687500000e+03
9.811241210937500000e+03
9.801973632812500000e+03
9.776844726562500000e+03
9.758984375000000000e+03
9.754447265625000000e+03
9.597662109375000000e+03
9.617848632812500000e+03
9.624820312500000000e+03
9.586669921875000000e+03
9.871076171875000000e+03
9.997370117187500000e+03
9.933528320312500000e+03
9.783777343750000000e+03
9.637886718750000000e+03
9.783543945312500000e+03
9.468853515625000000e+03
9.541612304687500000e+03
9.541115234375000000e+03
9.514275390625000000e+03
9.496837890625000000e+03
9.394627929687500000e+03
9.226926757812500000e+03
9.246130859375000000e+03
9.215372070312500000e+03
9.083403320312500000e+03
9.034958984375000000e+03
9.048298828125000000e+03
9.007132812500000000e+03
8.943620117187500000e+03
8.902165039062500000e+03
1.000000000000000000e+04
1.000299804687500000e+04
1.007456542968750000e+04
1.014497070312500000e+04
1.010590917968750000e+04
1.002008496093750000e+04
9.942794921875000000e+03
9.908730468750000000e+03
9.761875000000000000e+03
9.707547851562500000e+03
9.646445312500000000e+03
9.625134765625000000e+03
9.675648437500000000e+03
9.712263671875000000e+03
9.784570312500000000e+03
9.775283203125000000e+03
9.846720703125000000e+03
9.808866210937500000e+03
9.819406250000000000e+03
9.878323242187500000e+03
9.861033203125000000e+03
9.791742187500000000e+03
9.739708007812500000e+03
9.718852539062500000e+03
9.565377929687500000e+03
9.554332031250000000e+03
9.569475585937500000e+03
9.632822265625000000e+03
9.859386718750000000e+03
9.972518554687500000e+03
9.837918945312500000e+03
9.700660156250000000e+03
9.671438476562500000e+03
9.727805664062500000e+03
9.433956054687500000e+03
9.523118164062500000e+03
9.540506835937500000e+03
9.460272460937500000e+03
9.405252929687500000e+03
9.291549804687500000e+03
9.154835937500000000e+03
9.193536132812500000e+03
9.162128906250000000e+03
9.162128906250000000e+03
9.154208984375000000e+03
9.104882812500000000e+03
9.099809570312500000e+03
9.074691406250000000e+03
9.042748046875000000e+03
1.000000000000000000e+04
1.000000000000000000e+04
1.022206835937500000e+04
1.032206738281250000e+04
1.030307226562500000e+04
1.030019140625000000e+04
1.015323925781250000e+04
1.007163574218750000e+04
9.964672851562500000e+03
9.885292968750000000e+03
9.781002929687500000e+03
9.770632812500000000e+03
9.860122070312500000e+03
9.894273437500000000e+03
9.905217773437500000e+03
9.949498046875000000e+03
9.955119140625000000e+03
9.953479492187500000e+03
1.002459765625000000e+04
1.004923730468750000e+04
1.001871679687500000e+04
1.001871679687500000e+04
1.001032031250000000e+04
9.999234375000000000e+03
9.800578125000000000e+03
9.857980468750000000e+03
9.853365234375000000e+03
9.861469726562500000e+03
1.021386914062500000e+04
1.017017285156250000e+04
